movie_id,title,genres
2394,Cat's Eye (1985),Horror
2395,And Now for Something Completely Different (1971),Comedy
2396,Damien: Omen II (1978),Horror
2397,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
2398,Airplane! (1980),Comedy
2399,Airplane II: The Sequel (1982),Comedy
2400,"American Werewolf in Paris, An (1997)",Comedy|Horror
2401,European Vacation (1985),Comedy
2402,Vacation (1983),Comedy
2403,Funny Farm (1988),Comedy
2404,Big (1988),Comedy|Fantasy
2405,Problem Child (1990),Comedy
2406,Problem Child 2 (1991),Comedy
2407,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2408,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2409,Tequila Sunrise (1988),Action|Romance|Thriller
2410,"Pelican Brief, The (1993)",Thriller
2411,"Christmas Story, A (1983)",Comedy|Drama
2412,Mickey Blue Eyes (1999),Comedy|Romance
2413,Teaching Mrs. Tingle (1999),Comedy|Thriller
2414,Universal Soldier: The Return (1999),Action|Sci-Fi
2415,Universal Soldier (1992),Action|Sci-Fi
2416,Love Stinks (1999),Comedy
2417,Perfect Blue (1997),Animation|Mystery
2418,In Too Deep (1999),Action|Thriller
2419,"Source, The (1999)",Documentary
2420,"Bat, The (1959)",Horror
2421,Iron Eagle (1986),Action|War
2422,Iron Eagle II (1988),Action|War
2423,Aces: Iron Eagle III (1992),Action|War
2424,Iron Eagle IV (1995),Action|War
2425,Three Days of the Condor (1975),Thriller
2426,Hamlet (1964),Drama
2427,Medicine Man (1992),Adventure|Romance
2428,On the Ropes (1999),Documentary
2429,"13th Warrior, The (1999)",Action|Horror|Thriller
2430,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
2431,Dudley Do-Right (1999),Children's|Comedy
2432,"Muse, The (1999)",Comedy|Drama
2433,Cabaret Balkan (Bure Baruta) (1998),Drama
2434,"Dog of Flanders, A (1999)",Drama
2435,Lucie Aubrac (1997),Romance|War
2436,"Very Thought of You, The (1998)",Comedy|Romance
2437,Chill Factor (1999),Action|Thriller
2438,Outside Providence (1999),Comedy
2439,Bedrooms & Hallways (1998),Comedy|Romance
2440,West Beirut (West Beyrouth) (1998),Drama
2441,Stigmata (1999),Thriller
2442,Stir of Echoes (1999),Thriller
2443,Best Laid Plans (1999),Crime|Drama
2444,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2445,"Minus Man, The (1999)",Drama|Mystery
2446,"Adventures of Milo and Otis, The (1986)",Children's
2447,Only Angels Have Wings (1939),Drama
2448,Othello (1952),Drama
2449,Queens Logic (1991),Comedy|Drama
2450,Public Access (1993),Drama|Thriller
2451,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
2452,"Soldier's Story, A (1984)",Drama
2453,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
2454,Don't Look in the Basement! (1973),Horror
2455,Nightmares (1983),Horror
2456,I Saw What You Did (1965),Thriller
2457,Yellow Submarine (1968),Animation|Musical
2458,American Beauty (1999),Comedy|Drama
2459,Stop Making Sense (1984),Documentary
2460,Blue Streak (1999),Comedy
2461,For Love of the Game (1999),Comedy|Drama
2462,Caligula (1980),Drama
2463,"Hard Day's Night, A (1964)",Comedy|Musical
2464,Splendor (1999),Comedy
2465,Sugar Town (1999),Comedy
2466,"Buddy Holly Story, The (1978)",Drama
2467,Fright Night (1985),Comedy|Horror
2468,Fright Night Part II (1989),Horror
2469,Barefoot in the Park (1967),Comedy
2470,Deliverance (1972),Adventure|Thriller
2471,Excalibur (1981),Action|Drama|Fantasy|Romance
2472,Lulu on the Bridge (1998),Drama|Mystery|Romance
2473,"Pajama Game, The (1957)",Comedy
2474,Sommersby (1993),Drama|Mystery|Romance
2475,Thumbelina (1994),Animation|Children's
2476,Tommy (1975),Drama|Musical
2477,Hell Night (1981),Horror
2478,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
2479,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
2480,Double Jeopardy (1999),Action|Thriller
2481,Jakob the Liar (1999),Drama
2482,Mumford (1999),Comedy
2483,Dog Park (1998),Comedy|Romance
2484,Guinevere (1999),Drama|Romance
2485,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
2486,Drive Me Crazy (1999),Comedy|Romance
2487,"Mystery, Alaska (1999)",Comedy
2488,Three Kings (1999),Drama|War
2489,"Happy, Texas (1999)",Comedy
2490,New Rose Hotel (1998),Action|Drama
2491,Plunkett & MaCleane (1999),Action|Drama
2492,Romance (1999),Drama|Romance
2493,Alvarez Kelly (1966),Western
2494,And the Ship Sails On (E la nave va) (1984),Comedy|War
2495,"Dark Half, The (1993)",Horror|Mystery
2496,Gulliver's Travels (1939),Adventure|Animation|Children's
2497,Monkey Shines (1988),Horror|Sci-Fi
2498,Phantasm (1979),Horror|Sci-Fi
2499,Psycho II (1983),Horror|Thriller
2500,Psycho III (1986),Horror|Thriller
2501,Rain (1932),Drama
2502,Sanjuro (1962),Action|Adventure
2503,Random Hearts (1999),Drama|Romance
2504,Superstar (1999),Comedy
2505,Boys Don't Cry (1999),Drama
2506,"Grandfather, The (El Abuelo) (1998)",Drama
2507,"Limey, The (1999)",Action|Crime|Drama
2508,"Mating Habits of the Earthbound Human, The (1998)",Comedy
2509,Molly (1999),Comedy|Drama
2510,Risky Business (1983),Comedy
2511,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2512,Body Heat (1981),Crime|Thriller
2513,Ferris Bueller's Day Off (1986),Comedy
2514,Year of Living Dangerously (1982),Drama|Romance
2515,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2516,High Plains Drifter (1972),Western
2517,Hang 'em High (1967),Western
2518,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
2519,Drunken Master (Zui quan) (1979),Action|Comedy
2520,"Conformist, The (Il Conformista) (1970)",Drama
2521,Hairspray (1988),Comedy|Drama
2522,Brief Encounter (1946),Drama|Romance
2523,"Razor's Edge, The (1984)",Drama
2524,Reds (1981),Drama
2525,Return with Honor (1998),Documentary
2526,Time of the Gypsies (Dom za vesanje) (1989),Drama
2527,Days of Heaven (1978),Drama
2528,"Fire Within, The (Le Feu Follet) (1963)",Drama
2529,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
2530,"Lady Eve, The (1941)",Comedy|Romance
2531,Sullivan's Travels (1942),Comedy
2532,"Palm Beach Story, The (1942)",Comedy
2533,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
2534,Niagara (1953),Drama|Thriller
2535,Gilda (1946),Film-Noir
2536,South Pacific (1958),Musical|Romance|War
2537,Flashdance (1983),Drama|Romance
2538,Indochine (1992),Drama|Romance
2539,"Dirty Dozen, The (1967)",Action|War
2540,Mike's Murder (1984),Mystery
2541,Help! (1965),Comedy|Musical
2542,Goldfinger (1964),Action
2543,From Russia with Love (1963),Action
2544,Dr. No (1962),Action
2545,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2546,"Fistful of Dollars, A (1964)",Action|Western
2547,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
2548,Home Alone 2: Lost in New York (1992),Children's|Comedy
2549,Someone to Watch Over Me (1987),Action|Crime|Thriller
2550,Fight Club (1999),Drama
2551,"Story of Us, The (1999)",Comedy|Drama
2552,Fever Pitch (1997),Comedy|Romance
2553,Joe the King (1999),Crime|Drama
2554,Julien Donkey-Boy (1999),Drama
2555,"Omega Code, The (1999)",Action
2556,"Straight Story, The (1999)",Drama
2557,"Bad Seed, The (1956)",Drama|Thriller
2558,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2559,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
2560,Fitzcarraldo (1982),Adventure|Drama
2561,All That Jazz (1979),Musical
2562,Red Sorghum (Hong Gao Liang) (1987),Drama|War
2563,Crimes and Misdemeanors (1989),Comedy
2564,Bats (1999),Horror|Thriller
2565,"Best Man, The (1999)",Drama
2566,Bringing Out the Dead (1999),Drama|Horror
2567,Crazy in Alabama (1999),Comedy|Drama
2568,Three to Tango (1999),Comedy|Romance
2569,Body Shots (1999),Drama
2570,"Brother, Can You Spare a Dime? (1975)",Documentary
2571,"Guardian, The (1990)",Horror|Thriller
2572,"Ipcress File, The (1965)",Thriller
2573,On Any Sunday (1971),Documentary
2574,Robocop (1987),Action|Crime|Sci-Fi
2575,Robocop 2 (1990),Action|Crime|Sci-Fi
2576,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2577,Melvin and Howard (1980),Drama
2578,For Your Eyes Only (1981),Action
2579,Licence to Kill (1989),Action
2580,Live and Let Die (1973),Action
2581,Rawhead Rex (1986),Horror|Thriller
2582,Thunderball (1965),Action
2583,"City, The (1998)",Drama
2584,"House on Haunted Hill, The (1999)",Horror
2585,Music of the Heart (1999),Drama
2586,Being John Malkovich (1999),Comedy
2587,Dreaming of Joseph Lees (1998),Romance
2588,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2589,"Suburbans, The (1999)",Drama
2590,My Best Fiend (Mein liebster Feind) (1999),Documentary
2591,Train of Life (Train De Vie) (1998),Comedy|Drama
2592,"Bachelor, The (1999)",Comedy|Romance
2593,"Bone Collector, The (1999)",Thriller
2594,"Insider, The (1999)",Drama
2595,American Movie (1999),Documentary
2596,Last Night (1998),Thriller
2597,Rosetta (1999),Drama
2598,"They Shoot Horses, Don't They? (1969)",Drama
2599,Battling Butler (1926),Comedy
2600,Bride of Re-Animator (1990),Comedy|Horror
2601,Bustin' Loose (1981),Comedy
2602,Coma (1978),Thriller
2603,Creepshow (1982),Horror
2604,Creepshow 2 (1987),Horror
2605,Re-Animator (1985),Horror
2606,Drugstore Cowboy (1989),Crime|Drama
2607,Falling Down (1993),Action|Drama
2608,"Funhouse, The (1981)",Horror
2609,"General, The (1927)",Comedy
2610,Piranha (1978),Horror|Sci-Fi
2611,Rough Night in Jericho (1967),Western
2612,Slaughterhouse (1987),Horror
2613,Slaughterhouse 2 (1988),Horror
2614,"Taming of the Shrew, The (1967)",Comedy
2615,Nighthawks (1981),Action|Drama
2616,Yojimbo (1961),Comedy|Drama|Western
2617,Repossessed (1990),Comedy
2618,"Omega Man, The (1971)",Sci-Fi
2619,Spaceballs (1987),Comedy|Sci-Fi
2620,Robin Hood (1973),Animation|Children's
2621,Mister Roberts (1955),Comedy|Drama|War
2622,Quest for Fire (1981),Adventure
2623,Little Big Man (1970),Comedy|Drama|Western
2624,"Face in the Crowd, A (1957)",Drama
2625,Trading Places (1983),Comedy
2626,Meatballs (1979),Comedy
2627,Meatballs Part II (1984),Comedy
2628,Meatballs III (1987),Comedy
2629,Meatballs 4 (1992),Comedy
2630,Dead Again (1991),Mystery|Romance|Thriller
2631,Peter's Friends (1992),Comedy|Drama
2632,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2633,Experience Preferred... But Not Essential (1982),Drama
2634,Under the Rainbow (1981),Comedy
2635,How I Won the War (1967),Comedy|War
2636,Light It Up (1999),Drama
2637,Anywhere But Here (1999),Drama
2638,Dogma (1999),Comedy
2639,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2640,Pokémon: The First Movie (1998),Animation|Children's
2641,Felicia's Journey (1999),Thriller
2642,Oxygen (1999),Thriller
2643,"Ape, The (1940)",Horror|Sci-Fi
2644,"Commitments, The (1991)",Comedy|Drama
2645,Holiday Inn (1942),Comedy|Musical
2646,"Longest Day, The (1962)",Action|Drama|War
2647,Poison Ivy (1992),Thriller
2648,Poison Ivy: New Seduction (1997),Thriller
2649,Tora! Tora! Tora! (1970),War
2650,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
2651,"Verdict, The (1982)",Drama
2652,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2653,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2654,Stand and Deliver (1987),Drama
2655,Moonstruck (1987),Comedy
2656,"Sandpiper, The (1965)",Drama|Romance
2657,Jeremiah Johnson (1972),Western
2658,Repulsion (1965),Thriller
2659,Irma la Douce (1963),Comedy
2660,42 Up (1998),Documentary
2661,Liberty Heights (1999),Drama
2662,Mansfield Park (1999),Drama
2663,Sleepy Hollow (1999),Horror|Romance
2664,"World Is Not Enough, The (1999)",Action|Thriller
2665,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
2666,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
2667,Scrooged (1988),Comedy
2668,Harvey (1950),Comedy
2669,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
2670,Matewan (1987),Drama
2671,Kagemusha (1980),Drama|War
2672,Chushingura (1962),Drama
2673,McCabe & Mrs. Miller (1971),Drama|Western
2674,Maurice (1987),Drama|Romance
2675,"Grapes of Wrath, The (1940)",Drama
2676,My Man Godfrey (1957),Comedy
2677,"Shop Around the Corner, The (1940)",Comedy|Romance
2678,"Natural, The (1984)",Drama
2679,Shampoo (1975),Comedy|Romance
2680,"River Runs Through It, A (1992)",Drama
2681,Fatal Attraction (1987),Thriller
2682,Jagged Edge (1985),Thriller
2683,Stanley & Iris (1990),Drama|Romance
2684,Midnight Run (1988),Action|Adventure|Comedy|Crime
2685,Awakenings (1990),Drama
2686,Come See the Paradise (1990),Drama|Romance
2687,Backdraft (1991),Action|Drama
2688,"Fisher King, The (1991)",Comedy|Drama|Romance
2689,"River, The (1984)",Drama
2690,Country (1984),Drama
2691,Places in the Heart (1984),Drama
2692,'Night Mother (1986),Drama
2693,End of Days (1999),Action|Thriller
2694,Toy Story 2 (1999),Animation|Children's|Comedy
2695,Flawless (1999),Drama
2696,Miss Julie (1999),Drama
2697,Ride with the Devil (1999),Drama|Romance|War
2698,Tumbleweeds (1999),Drama
2699,"Distinguished Gentleman, The (1992)",Comedy
2700,"Hitch-Hiker, The (1953)",Film-Noir
2701,Santa Fe Trail (1940),Drama|Romance|Western
2702,Agnes Browne (1999),Comedy|Drama
2703,"End of the Affair, The (1999)",Drama
2704,Holy Smoke (1999),Drama
2705,"Map of the World, A (1999)",Drama
2706,Sweet and Lowdown (1999),Comedy|Drama
2707,Bonfire of the Vanities (1990),Comedy
2708,Daddy Long Legs (1919),Comedy
2709,Go West (1925),Comedy
2710,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
2711,"Great Santini, The (1979)",Drama
2712,"Sea Wolves, The (1980)",Action|War
2713,Stealing Home (1988),Drama
2714,Tarzan the Fearless (1933),Action|Adventure
2715,"Three Ages, The (1923)",Comedy
2716,"Two Jakes, The (1990)",Drama
2717,U2: Rattle and Hum (1988),Documentary|Musical
2718,Hell in the Pacific (1968),Drama|War
2719,"Glass Bottom Boat, The (1966)",Comedy|Romance
2720,"Cradle Will Rock, The (1999)",Drama
2721,Deuce Bigalow: Male Gigolo (1999),Comedy
2722,"Green Mile, The (1999)",Drama|Thriller
2723,"Cider House Rules, The (1999)",Drama
2724,Diamonds (1999),Mystery
2725,"War Zone, The (1999)",Drama
2726,"Last Picture Show, The (1971)",Drama
2727,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2728,Blood on the Sun (1945),Drama|War
2729,Anna and the King (1999),Drama|Romance
2730,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
2731,Stuart Little (1999),Children's|Comedy
2732,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2733,Fantasia 2000 (1999),Animation|Children's|Musical
2734,Magnolia (1999),Drama
2735,Onegin (1999),Drama
2736,Simpatico (1999),Comedy|Drama
2737,Topsy-Turvy (1999),Drama
2738,Boiling Point (1993),Action|Drama
2739,Brenda Starr (1989),Adventure
2740,Carnal Knowledge (1971),Drama
2741,Easy Rider (1969),Adventure|Drama
2742,"Falcon and the Snowman, The (1984)",Drama
2743,Room at the Top (1959),Drama
2744,Any Given Sunday (1999),Drama
2745,Man on the Moon (1999),Comedy|Drama
2746,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2747,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2748,Next Friday (1999),Comedy
2749,"Hurricane, The (1999)",Drama
2750,Angela's Ashes (1999),Drama
2751,Play it to the Bone (1999),Comedy|Drama
2752,Titus (1999),Drama
2753,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
2754,"Third Miracle, The (1999)",Drama
2755,Montana (1998),Action|Comedy|Crime|Drama
2756,Snow Falling on Cedars (1999),Drama
2757,"Girl, Interrupted (1999)",Drama
2758,"Life and Times of Hank Greenberg, The (1998)",Documentary
2759,My Dog Skip (1999),Comedy
2760,Supernova (2000),Adventure|Sci-Fi
2761,"Terrorist, The (Malli) (1998)",Drama
2762,"Way We Were, The (1973)",Drama
2763,Stalag 17 (1953),Drama|War
2764,"Presidio, The (1988)",Action
2765,Papillon (1973),Drama
2766,Pal Joey (1957),Comedy|Musical|Romance
2767,"Last Detail, The (1973)",Comedy|Drama
2768,Five Easy Pieces (1970),Drama
2769,Dead Calm (1989),Thriller
2770,"Boys from Brazil, The (1978)",Thriller
2771,Against All Odds (1984),Romance
2772,"Snows of Kilimanjaro, The (1952)",Adventure
2773,Loaded Weapon 1 (1993),Action|Comedy
2774,Fast Times at Ridgemont High (1982),Comedy
2775,"Cry in the Dark, A (1988)",Drama
2776,Batman: Mask of the Phantasm (1993),Animation|Children's
2777,American Flyers (1985),Drama
2778,Voyage of the Damned (1976),Drama
2779,"Star Is Born, A (1937)",Drama
2780,Poison (1991),Drama
2781,Pacific Heights (1990),Thriller
2782,"Draughtsman's Contract, The (1982)",Drama
2783,Carmen (1984),Drama
2784,"Zed & Two Noughts, A (1985)",Drama
2785,Woman in the Dunes (Suna no onna) (1964),Drama
2786,Down to You (2000),Comedy|Romance
2787,"Odessa File, The (1974)",Thriller
2788,Seven Chances (1925),Comedy
2789,Where the Buffalo Roam (1980),Comedy
2790,Eye of the Beholder (1999),Thriller
2791,Isn't She Great? (2000),Comedy
2792,"Big Tease, The (1999)",Comedy
2793,"Cup, The (Phörpa) (1999)",Comedy
2794,Encino Man (1992),Comedy
2795,"Goodbye Girl, The (1977)",Comedy|Romance
2796,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
2797,Malcolm X (1992),Drama
2798,Sister Act (1992),Comedy|Crime
2799,Sister Act 2: Back in the Habit (1993),Comedy
2800,"Hand That Rocks the Cradle, The (1992)",Thriller
2801,Alive (1993),Drama
2802,Agnes of God (1985),Drama|Mystery
2803,Scent of a Woman (1992),Drama
2804,Wayne's World (1992),Comedy
2805,Wayne's World 2 (1993),Comedy
2806,"League of Their Own, A (1992)",Comedy|Drama
2807,Patriot Games (1992),Action|Thriller
2808,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
2809,Death Becomes Her (1992),Comedy
2810,Far and Away (1992),Drama|Romance
2811,Howards End (1992),Drama
2812,Singles (1992),Comedy|Drama|Romance
2813,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
2814,White Men Can't Jump (1992),Comedy
2815,Buffy the Vampire Slayer (1992),Comedy|Horror
2816,Hard-Boiled (Lashou shentan) (1992),Action|Crime
2817,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
2818,"Mariachi, El (1992)",Action|Thriller
2819,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2820,Forever Young (1992),Adventure|Romance|Sci-Fi
2821,"Cutting Edge, The (1992)",Drama
2822,Of Mice and Men (1992),Drama
2823,Bad Lieutenant (1992),Crime|Drama
2824,Scream 3 (2000),Horror|Mystery|Thriller
2825,Single White Female (1992),Action
2826,"Boondock Saints, The (1999)",Action|Comedy
2827,Gun Shy (2000),Comedy
2828,"Brandon Teena Story, The (1998)",Documentary
2829,Different for Girls (1996),Comedy
2830,Minnie and Moskowitz (1971),Action
2831,They Might Be Giants (1971),Comedy|Romance
2832,"Beach, The (2000)",Adventure|Drama
2833,Snow Day (2000),Comedy
2834,"Tigger Movie, The (2000)",Animation|Children's
2835,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2836,"Big Combo, The (1955)",Film-Noir
2837,Conceiving Ada (1997),Drama|Sci-Fi
2838,To Sir with Love (1967),Drama
2839,Boiler Room (2000),Drama
2840,Hanging Up (2000),Comedy|Drama
2841,Pitch Black (2000),Action|Sci-Fi
2842,"Whole Nine Yards, The (2000)",Comedy|Crime
2843,Beautiful People (1999),Comedy
2844,Black Tar Heroin: The Dark End of the Street (1999),Documentary
2845,Blue Collar (1978),Crime|Drama
2846,"Circus, The (1928)",Comedy
2847,City Lights (1931),Comedy|Drama|Romance
2848,"Flamingo Kid, The (1984)",Comedy|Drama
2849,"Dog's Life, A (1920)",Comedy
2850,"Kid, The (1921)",Action
2851,"Man from Laramie, The (1955)",Western
2852,Class Reunion (1982),Comedy
2853,Reindeer Games (2000),Action|Thriller
2854,Wonder Boys (2000),Comedy|Drama
2855,Deterrence (1998),Thriller
2856,Judy Berlin (1999),Drama
2857,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
2858,Drowning Mona (2000),Comedy
2859,"Next Best Thing, The (2000)",Comedy|Drama
2860,What Planet Are You From? (2000),Comedy|Sci-Fi
2861,Beyond the Mat (2000),Documentary
2862,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2863,"Year My Voice Broke, The (1987)",Drama
2864,Splendor in the Grass (1961),Drama
2865,My Tutor (1983),Drama
2866,"Killing of Sister George, The (1968)",Drama
2867,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
2868,Jail Bait (1954),Crime|Drama
2869,For All Mankind (1989),Documentary
2870,Cross of Iron (1977),War
2871,Bride of the Monster (1956),Horror|Sci-Fi
2872,Born Yesterday (1950),Comedy
2873,Birdy (1984),Drama|War
2874,And God Created Woman (1988),Comedy|Drama|Romance
2875,Blood Feast (1963),Horror
2876,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
2877,Color Me Blood Red (1965),Horror
2878,Never Cry Wolf (1983),Drama
2879,"Perils of Pauline, The (1947)",Comedy
2880,"Raisin in the Sun, A (1961)",Drama
2881,Two Thousand Maniacs! (1964),Horror
2882,Mission to Mars (2000),Sci-Fi
2883,"Ninth Gate, The (2000)",Thriller
2884,East-West (Est-ouest) (1999),Drama|Romance
2885,Defending Your Life (1991),Comedy|Romance
2886,Breaking Away (1979),Drama
2887,Hoosiers (1986),Drama
2888,Bull Durham (1988),Comedy
2889,Dog Day Afternoon (1975),Comedy|Crime|Drama
2890,American Graffiti (1973),Comedy|Drama
2891,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2892,"Searchers, The (1956)",Western
2893,Where Eagles Dare (1969),Action|Adventure|War
2894,"Devil's Brigade, The (1968)",War
2895,"Big Country, The (1958)",Romance|Western
2896,Betrayed (1988),Drama|Thriller
2897,Bound for Glory (1976),Drama
2898,"Bridge at Remagen, The (1969)",Action|War
2899,Daughters of the Dust (1992),Drama
2900,Destination Moon (1950),Sci-Fi
2901,On the Beach (1959),Drama
2902,"Taking of Pelham One Two Three, The (1974)",Action
2903,Volunteers (1985),Comedy
2904,JFK (1991),Drama|Mystery
2905,Who's Harry Crumb? (1989),Comedy
2906,Harry and the Hendersons (1987),Comedy
2907,Let's Get Harry (1986),Action|Adventure
2908,Shanghai Surprise (1986),Adventure
2909,Who's That Girl? (1987),Comedy
2910,She-Devil (1989),Comedy
2911,Date with an Angel (1987),Comedy|Fantasy
2912,Blind Date (1987),Comedy|Romance
2913,Nadine (1987),Comedy
2914,"Muppet Movie, The (1979)",Children's|Comedy
2915,"Great Muppet Caper, The (1981)",Children's|Comedy
2916,"Muppets Take Manhattan, The (1984)",Children's|Comedy
2917,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
2918,We're Back! A Dinosaur's Story (1993),Animation|Children's
2919,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
2920,Turtle Diary (1985),Drama
2921,Raise the Titanic (1980),Drama|Thriller
2922,Titanic (1953),Action|Drama
2923,"Night to Remember, A (1958)",Action|Drama
2924,Captain Horatio Hornblower (1951),Action|Adventure|War
2925,Erin Brockovich (2000),Drama
2926,Final Destination (2000),Drama|Thriller
2927,Soft Fruit (1999),Comedy|Drama
2928,"Bear, The (1988)",Adventure
2929,Love Is a Many-Splendored Thing (1955),Romance
2930,"Mirror, The (Zerkalo) (1975)",Drama
2931,"Trial, The (Le Procès) (1963)",Drama
2932,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
2933,Thelma & Louise (1991),Action|Drama
2934,Something for Everyone (1970),Comedy|Crime
2935,...And Justice for All (1979),Drama|Thriller
2936,Animal House (1978),Comedy
2937,She's Gotta Have It (1986),Comedy|Romance
2938,School Daze (1988),Drama
2939,Do the Right Thing (1989),Comedy|Drama
2940,Mo' Better Blues (1990),Drama
2941,Jungle Fever (1991),Drama|Romance
2942,Coogan's Bluff (1968),Crime
2943,"Champ, The (1979)",Drama
2944,Creature Comforts (1990),Animation|Comedy
2945,Death Wish (1974),Action|Drama
2946,Death Wish II (1982),Action|Drama
2947,Death Wish 3 (1985),Action|Drama
2948,Death Wish 4: The Crackdown (1987),Action|Drama
2949,Death Wish V: The Face of Death (1994),Action|Drama
2950,Double Indemnity (1944),Crime|Film-Noir
2951,Dying Young (1991),Drama|Romance
2952,Cool as Ice (1991),Drama
2953,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
2954,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
2955,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
2956,Red Dawn (1984),Action|War
2957,Band of the Hand (1986),Action
2958,Born American (1986),Action|Drama|Thriller
2959,Bloodsport (1988),Action
2960,Eyes of Laura Mars (1978),Mystery|Thriller
2961,Funny Bones (1995),Comedy
2962,"Good Earth, The (1937)",Drama
2963,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2964,"Good Mother, The (1988)",Drama
2965,Grumpy Old Men (1993),Comedy
2966,Guess Who's Coming to Dinner (1967),Comedy|Drama
2967,Romeo Must Die (2000),Action|Romance
2968,Here on Earth (2000),Drama|Romance
2969,Whatever It Takes (2000),Comedy|Romance
2970,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
2971,Waking the Dead (1999),Drama
2972,Gothic (1986),Drama|Horror
2973,Lord of the Flies (1963),Adventure|Drama|Thriller
2974,Modern Times (1936),Comedy
2975,Last Resort (1994),Comedy
2976,Solar Crisis (1993),Sci-Fi|Thriller
2977,That's Life! (1986),Drama
2978,Heart and Souls (1993),Comedy|Fantasy
2979,Hud (1963),Drama|Western
2980,"Hustler, The (1961)",Drama
2981,Inherit the Wind (1960),Drama
2982,Dersu Uzala (1974),Adventure|Drama
2983,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
2984,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
2985,Retroactive (1997),Sci-Fi|Thriller
2986,"Place in the Sun, A (1951)",Drama|Romance
2987,Jacob's Ladder (1990),Horror|Mystery|Thriller
2988,Empire Records (1995),Comedy|Drama
2989,"Bamba, La (1987)",Drama
2990,Ladyhawke (1985),Adventure|Fantasy|Romance
2991,Lucas (1986),Drama
2992,High Fidelity (2000),Comedy
2993,"Road to El Dorado, The (2000)",Animation|Children's
2994,"Skulls, The (2000)",Thriller
2995,Devil Girl From Mars (1954),Sci-Fi
2996,"Dorado, El (1967)",Western
2997,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
2998,Hook (1991),Adventure|Fantasy
2999,Horror Express (1972),Horror
3000,My Chauffeur (1986),Comedy
3001,"Son of the Sheik, The (1926)",Adventure
